source_path,kind,bytes,width,height,color_mode,sha256,license_status,source_commit,target_version,target_path,transformation,status,notes
src/main/resources/assets/advancedrocketry/blockstates/intake.json,blockstate,305,,,,8a61e99d26416febd6c7a4081fb4fdc69517716334b9dd52982ab7a6634b6672,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/landingfloat.json,blockstate,311,,,,868881d55425e5e989c27501d31aba63ac30f04286bc83186b72816b1cd24fc5,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/landingpad.json,blockstate,309,,,,2a50ec6040fd36b5d5aeb3b1d6077a8681ee7a69e6de85a77b85c2329b7cade6,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/lathe.json,blockstate,988,,,,260a44707515d1d86a8c129b95ef156d0e7bf2dd60806392c7ec3945533f4351,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/launchpad.json,blockstate,1315,,,,dd75f82f5160a4211f8a29cd20ce295d612838cb988cd303c7636024cf4bce0e,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/lightsource.json,blockstate,304,,,,172af087340126f8f799565ab4c2722257187a1871117d40fba500129b1f74f4,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/liquidpipe.json,blockstate,94,,,,fb091ed32f9ce06e2078920ce27605693ae43190b52acfb894a6ab9cc591e4cb,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/liquidtank.json,blockstate,94,,,,d54bab5e4c2f49658b112a7ac54e4ca01b3b5d2269e54aebb66fa07ab5efc09f,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/loader.json,blockstate,1087,,,,5c0a75d3a573c756a48e2ceaae972e337960a27d6eb593c7e451fc3c340ea3e9,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/metal0.json,blockstate,1040,,,,61cafe003cc96524f0722ff8919cba493e6650eb5f97607c69de45e53f5465f5,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/microwavereciever.json,blockstate,981,,,,6e0b85e93edcaca9b7289376f4aedcae53e373a9820d5661d6363c2b544071b7,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/monitoringstation.json,blockstate,989,,,,7f5ff33bf2100d101e2ac0e98b675066246c704ad80594d9339807f05112eb42,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/moonturf.json,blockstate,308,,,,540c488ac0d87ae99dea4bf747d1b8887f44767cff5bfd19713adcadfcd236c1,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/moonturf_dark.json,blockstate,313,,,,8a9a0580b6df0e882736cb95f91cdd3ba05d652e529fc5944811f9a0fd9a38c0,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/nuclearcore.json,blockstate,464,,,,b55fe503ceba8e80cdc5186abf987bcb70b924a06ab294eeaf3204d6079d95e0,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/nuclearfueltank.json,blockstate,669,,,,bfa9f1da6fed5c363bd3624e4c0cc0a791dfc5ad009a698554cb0ab3b084f82b,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
